user_id,department,date,emails_sent,emails_received,avg_response_time_min,threads_initiated
U048,Engineering,2025-02-28,4,10,24.0,3
U049,Engineering,2025-02-28,5,12,58.9,3
U050,HR,2025-02-28,8,14,19.1,2
U051,Finance,2025-02-28,6,15,17.5,2
U052,HR,2025-02-28,7,11,34.2,3
U053,Marketing,2025-02-28,11,13,16.4,4
U054,Engineering,2025-02-28,4,11,17.1,2
U055,Engineering,2025-02-28,5,11,61.9,4
U056,Sales,2025-02-28,8,15,9.8,3
U057,Marketing,2025-02-28,5,17,9.2,4
U058,Marketing,2025-02-28,10,13,24.5,6
U059,Marketing,2025-02-28,8,14,45.2,3
U060,Engineering,2025-02-28,5,15,21.2,2
U061,Engineering,2025-02-28,3,9,20.3,1
U062,Marketing,2025-02-28,6,7,48.5,2
U063,Marketing,2025-02-28,7,15,15.6,2
U064,Engineering,2025-02-28,6,8,12.3,2
U065,Sales,2025-02-28,4,18,36.7,1
U066,Marketing,2025-02-28,6,10,30.1,2
U067,Engineering,2025-02-28,8,8,50.1,2
U068,Engineering,2025-02-28,5,10,26.1,3
U069,HR,2025-02-28,5,11,36.6,3
U070,Engineering,2025-02-28,5,19,100.9,1
U071,Engineering,2025-02-28,8,15,58.9,5
U072,Engineering,2025-02-28,6,10,59.5,2
U073,Marketing,2025-02-28,12,17,10.3,4
U074,Marketing,2025-02-28,8,9,13.1,2
U075,Sales,2025-02-28,9,21,48.8,2
U076,Engineering,2025-02-28,14,15,14.2,8
U077,Engineering,2025-02-28,8,9,51.1,5
U078,Engineering,2025-02-28,10,12,30.2,2
U079,Engineering,2025-02-28,3,8,37.8,1
U080,Sales,2025-02-28,12,14,22.2,3
U081,Sales,2025-02-28,7,12,20.9,4
U082,Sales,2025-02-28,7,16,29.6,4
U083,Marketing,2025-02-28,12,15,9.4,5
U084,Engineering,2025-02-28,14,9,35.1,4
U085,HR,2025-02-28,3,6,12.2,3
U086,Marketing,2025-02-28,6,16,23.5,2
U087,Sales,2025-02-28,7,18,27.3,4
U088,Engineering,2025-02-28,6,9,24.3,2
U089,Sales,2025-02-28,16,20,23.1,4
U090,Sales,2025-02-28,9,22,26.2,3
U091,Sales,2025-02-28,10,26,24.5,4
U092,Engineering,2025-02-28,3,13,76.3,1
U093,Engineering,2025-02-28,3,8,36.6,2
U094,Marketing,2025-02-28,9,15,21.4,2
U095,Finance,2025-02-28,6,9,8.6,2
U096,Sales,2025-02-28,12,13,11.4,3
U097,Engineering,2025-02-28,6,13,19.7,2
U098,Engineering,2025-02-28,5,10,12.1,1
U099,Sales,2025-02-28,9,14,17.5,5
U100,Finance,2025-02-28,9,16,15.7,3
U001,Engineering,2025-03-01,4,11,50.0,1
U002,Engineering,2025-03-01,1,9,15.3,1
U003,Engineering,2025-03-01,1,9,27.2,2
U004,Sales,2025-03-01,3,16,8.2,2
U005,Sales,2025-03-01,3,15,10.6,2
U006,Finance,2025-03-01,5,11,27.8,2
U007,Engineering,2025-03-01,5,9,13.2,1
U008,Sales,2025-03-01,3,13,29.7,2
U009,Marketing,2025-03-01,4,6,25.9,1
U010,Sales,2025-03-01,6,24,25.5,2
U011,HR,2025-03-01,2,12,23.4,2
U012,Finance,2025-03-01,3,13,22.4,2
U013,Sales,2025-03-01,2,10,11.6,2
U014,Sales,2025-03-01,3,11,9.1,2
U015,Sales,2025-03-01,6,14,28.0,2
U016,Engineering,2025-03-01,4,8,25.8,1
U017,HR,2025-03-01,2,11,31.1,2
U018,Sales,2025-03-01,3,14,30.5,3
U019,Sales,2025-03-01,4,18,25.3,2
U020,Engineering,2025-03-01,1,12,25.1,1
U021,Finance,2025-03-01,6,14,18.3,2
U022,Finance,2025-03-01,2,11,28.4,0
U023,Engineering,2025-03-01,3,14,33.9,2
U024,Finance,2025-03-01,0,13,38.7,1
U025,Marketing,2025-03-01,3,9,34.3,2
U026,Finance,2025-03-01,2,7,18.1,2
U027,Engineering,2025-03-01,3,15,25.7,1
U028,Engineering,2025-03-01,4,12,31.0,4
U029,Sales,2025-03-01,6,13,33.6,4
U030,Sales,2025-03-01,3,13,11.3,1
U031,Sales,2025-03-01,3,14,18.8,1
U032,HR,2025-03-01,0,7,53.3,2
U033,Engineering,2025-03-01,3,14,23.0,5
U034,Marketing,2025-03-01,8,9,11.7,4
U035,Finance,2025-03-01,4,10,15.4,2
U036,Engineering,2025-03-01,1,11,46.5,2
U037,Marketing,2025-03-01,1,9,30.4,2
U038,HR,2025-03-01,5,6,15.3,3
U039,Engineering,2025-03-01,2,14,14.9,2
U040,HR,2025-03-01,2,8,37.3,0
U041,Marketing,2025-03-01,3,8,18.1,1
U042,Marketing,2025-03-01,4,19,11.5,2
U043,HR,2025-03-01,4,7,14.5,2
U044,Engineering,2025-03-01,1,11,21.4,0
U045,Engineering,2025-03-01,6,9,36.3,2
U046,HR,2025-03-01,1,10,5.6,0
U047,Engineering,2025-03-01,0,12,47.9,1
U048,Engineering,2025-03-01,3,9,42.1,2
U049,Engineering,2025-03-01,3,12,54.5,2
U050,HR,2025-03-01,4,10,24.5,1
U051,Finance,2025-03-01,3,10,23.0,2
U052,HR,2025-03-01,1,6,12.5,0
U053,Marketing,2025-03-01,2,17,65.1,2
U054,Engineering,2025-03-01,1,4,18.9,1
U055,Engineering,2025-03-01,3,12,39.1,2
U056,Sales,2025-03-01,5,11,30.2,1
U057,Marketing,2025-03-01,2,9,28.7,0
U058,Marketing,2025-03-01,3,9,67.5,1
U059,Marketing,2025-03-01,3,15,24.9,1
U060,Engineering,2025-03-01,2,9,10.6,0
U061,Engineering,2025-03-01,3,6,18.0,3
U062,Marketing,2025-03-01,4,6,24.4,2
U063,Marketing,2025-03-01,1,15,20.3,2
U064,Engineering,2025-03-01,3,7,46.8,2
U065,Sales,2025-03-01,4,26,20.4,1
U066,Marketing,2025-03-01,4,14,27.1,1
U067,Engineering,2025-03-01,1,4,14.4,0
U068,Engineering,2025-03-01,4,17,24.3,1
U069,HR,2025-03-01,4,5,20.4,1
U070,Engineering,2025-03-01,3,11,22.2,2
U071,Engineering,2025-03-01,3,16,22.9,2
U072,Engineering,2025-03-01,1,17,27.3,1
U073,Marketing,2025-03-01,3,12,19.1,2
U074,Marketing,2025-03-01,0,8,13.4,1
U075,Sales,2025-03-01,3,16,27.3,1
U076,Engineering,2025-03-01,1,11,43.1,2
U077,Engineering,2025-03-01,1,9,11.7,0
U078,Engineering,2025-03-01,2,8,52.6,0
U079,Engineering,2025-03-01,1,10,44.0,0
U080,Sales,2025-03-01,5,10,16.7,4
U081,Sales,2025-03-01,7,12,9.3,3
U082,Sales,2025-03-01,5,18,12.7,1
U083,Marketing,2025-03-01,1,11,18.1,2
U084,Engineering,2025-03-01,2,9,17.5,2
U085,HR,2025-03-01,1,10,34.0,0
U086,Marketing,2025-03-01,3,11,22.6,1
U087,Sales,2025-03-01,1,14,16.4,2
U088,Engineering,2025-03-01,1,8,19.2,1
U089,Sales,2025-03-01,2,15,21.5,2
U090,Sales,2025-03-01,6,19,35.0,2
U091,Sales,2025-03-01,6,17,52.3,2
U092,Engineering,2025-03-01,7,12,44.1,5
U093,Engineering,2025-03-01,3,10,21.7,2
U094,Marketing,2025-03-01,2,10,16.3,0
U095,Finance,2025-03-01,3,11,24.2,1
U096,Sales,2025-03-01,2,13,16.8,2
U097,Engineering,2025-03-01,4,10,29.3,1
U098,Engineering,2025-03-01,3,11,55.4,2
U099,Sales,2025-03-01,6,16,22.6,4
U100,Finance,2025-03-01,3,9,23.0,1
U001,Engineering,2025-03-02,3,10,27.2,1
U002,Engineering,2025-03-02,3,9,39.9,2
U003,Engineering,2025-03-02,2,10,25.7,2
U004,Sales,2025-03-02,7,12,15.0,3
U005,Sales,2025-03-02,1,9,32.1,0
U006,Finance,2025-03-02,3,5,35.7,1
U007,Engineering,2025-03-02,1,10,40.0,1
U008,Sales,2025-03-02,3,18,13.1,4
U009,Marketing,2025-03-02,2,13,14.3,0
U010,Sales,2025-03-02,5,13,16.2,2
U011,HR,2025-03-02,6,6,12.8,4
U012,Finance,2025-03-02,0,10,22.6,2
U013,Sales,2025-03-02,6,16,21.5,2
U014,Sales,2025-03-02,4,17,28.5,4
U015,Sales,2025-03-02,5,13,30.7,3
U016,Engineering,2025-03-02,5,11,54.2,2
U017,HR,2025-03-02,3,8,28.0,1
U018,Sales,2025-03-02,4,12,24.7,1
U019,Sales,2025-03-02,4,16,30.7,2
U020,Engineering,2025-03-02,0,12,17.2,2
U021,Finance,2025-03-02,3,13,23.5,1
U022,Finance,2025-03-02,5,16,134.6,1
U023,Engineering,2025-03-02,2,12,10.5,4
U024,Finance,2025-03-02,3,9,17.3,6
U025,Marketing,2025-03-02,4,18,31.3,2
U026,Finance,2025-03-02,3,11,22.9,3
U027,Engineering,2025-03-02,5,16,29.7,1
U028,Engineering,2025-03-02,2,12,27.3,2
U029,Sales,2025-03-02,0,27,16.9,0
U030,Sales,2025-03-02,7,13,28.6,4
U031,Sales,2025-03-02,2,18,13.9,0
U032,HR,2025-03-02,2,10,15.3,4
U033,Engineering,2025-03-02,1,9,11.5,0
U034,Marketing,2025-03-02,1,13,36.6,0
U035,Finance,2025-03-02,4,12,48.2,1
U036,Engineering,2025-03-02,5,12,30.8,2
U037,Marketing,2025-03-02,4,13,21.6,2
U038,HR,2025-03-02,1,3,44.9,2
U039,Engineering,2025-03-02,4,12,28.4,1
U040,HR,2025-03-02,2,8,39.7,2
U041,Marketing,2025-03-02,3,14,32.4,1
U042,Marketing,2025-03-02,3,14,86.1,3
U043,HR,2025-03-02,2,10,23.9,0
U044,Engineering,2025-03-02,4,9,124.6,2
U045,Engineering,2025-03-02,3,13,13.5,2
U046,HR,2025-03-02,1,10,26.2,0
U047,Engineering,2025-03-02,5,13,45.1,3
U048,Engineering,2025-03-02,0,6,23.1,2
U049,Engineering,2025-03-02,2,8,18.6,0
U050,HR,2025-03-02,2,6,14.6,2
U051,Finance,2025-03-02,5,20,12.4,2
U052,HR,2025-03-02,1,7,50.5,0
U053,Marketing,2025-03-02,0,7,28.7,0
U054,Engineering,2025-03-02,4,10,37.4,2
U055,Engineering,2025-03-02,5,10,64.1,1
U056,Sales,2025-03-02,3,12,25.4,1
U057,Marketing,2025-03-02,2,17,19.0,2
U058,Marketing,2025-03-02,3,14,25.2,3
U059,Marketing,2025-03-02,4,10,23.3,1
U060,Engineering,2025-03-02,0,9,18.4,2
U061,Engineering,2025-03-02,1,15,24.5,0
U062,Marketing,2025-03-02,1,12,22.6,2
U063,Marketing,2025-03-02,3,18,17.0,2
U064,Engineering,2025-03-02,3,15,22.1,2
U065,Sales,2025-03-02,5,20,68.6,3
U066,Marketing,2025-03-02,3,7,27.1,2
U067,Engineering,2025-03-02,5,15,32.7,1
U068,Engineering,2025-03-02,5,10,44.0,1
U069,HR,2025-03-02,2,9,15.9,0
U070,Engineering,2025-03-02,3,11,17.5,3
U071,Engineering,2025-03-02,4,12,34.6,1
U072,Engineering,2025-03-02,3,13,34.6,1
U073,Marketing,2025-03-02,2,14,26.9,2
U074,Marketing,2025-03-02,4,12,9.3,3
U075,Sales,2025-03-02,6,22,24.8,2
U076,Engineering,2025-03-02,3,17,6.1,2
U077,Engineering,2025-03-02,2,12,21.0,0
U078,Engineering,2025-03-02,3,16,42.6,2
U079,Engineering,2025-03-02,0,9,17.6,2
U080,Sales,2025-03-02,5,24,26.7,3
U081,Sales,2025-03-02,6,26,15.2,4
U082,Sales,2025-03-02,1,16,38.9,4
U083,Marketing,2025-03-02,0,13,18.4,2
U084,Engineering,2025-03-02,0,8,18.3,0
U085,HR,2025-03-02,2,9,5.9,2
U086,Marketing,2025-03-02,1,14,23.2,0
U087,Sales,2025-03-02,6,12,9.7,4
U088,Engineering,2025-03-02,2,12,22.8,0
U089,Sales,2025-03-02,4,13,16.0,1
U090,Sales,2025-03-02,8,17,25.9,2
U091,Sales,2025-03-02,2,17,17.4,0
U092,Engineering,2025-03-02,5,9,16.8,1
U093,Engineering,2025-03-02,8,15,13.5,2
U094,Marketing,2025-03-02,5,14,10.1,2
U095,Finance,2025-03-02,4,11,12.9,3
U096,Sales,2025-03-02,6,11,7.0,2
U097,Engineering,2025-03-02,2,11,36.5,4
U098,Engineering,2025-03-02,1,11,25.6,0
U099,Sales,2025-03-02,3,15,28.1,1
U100,Finance,2025-03-02,1,9,32.1,1
U001,Engineering,2025-03-03,8,11,38.0,2
U002,Engineering,2025-03-03,4,9,21.7,1
U003,Engineering,2025-03-03,10,13,35.4,4
U004,Sales,2025-03-03,5,14,14.7,2
U005,Sales,2025-03-03,7,20,28.5,6
U006,Finance,2025-03-03,6,19,23.8,2
U007,Engineering,2025-03-03,7,12,18.7,4
U008,Sales,2025-03-03,5,15,11.0,2
U009,Marketing,2025-03-03,3,16,25.4,3
U010,Sales,2025-03-03,8,12,17.5,2
U011,HR,2025-03-03,6,9,42.1,2
U012,Finance,2025-03-03,7,11,28.1,2
U013,Sales,2025-03-03,14,21,14.4,4
U014,Sales,2025-03-03,8,16,38.9,2
U015,Sales,2025-03-03,8,16,27.0,3
U016,Engineering,2025-03-03,4,14,35.3,2
U017,HR,2025-03-03,5,16,24.8,2
U018,Sales,2025-03-03,9,12,49.6,3
U019,Sales,2025-03-03,6,20,28.1,2
U020,Engineering,2025-03-03,7,13,37.2,4
U021,Finance,2025-03-03,6,11,30.8,2
U022,Finance,2025-03-03,12,18,51.2,5
U023,Engineering,2025-03-03,9,10,23.0,3
U024,Finance,2025-03-03,3,13,21.6,2
U025,Marketing,2025-03-03,5,13,8.5,1
U026,Finance,2025-03-03,8,8,7.7,2
U027,Engineering,2025-03-03,6,12,14.5,8
U028,Engineering,2025-03-03,13,16,26.9,3
U029,Sales,2025-03-03,10,11,14.9,2
U030,Sales,2025-03-03,9,15,16.5,2
U031,Sales,2025-03-03,7,14,14.3,3
U032,HR,2025-03-03,6,10,44.8,4
U033,Engineering,2025-03-03,4,8,13.9,2
U034,Marketing,2025-03-03,5,18,14.5,4
U035,Finance,2025-03-03,6,13,32.4,2
U036,Engineering,2025-03-03,7,14,24.3,5
U037,Marketing,2025-03-03,5,13,19.1,5
U038,HR,2025-03-03,6,11,26.7,4
U039,Engineering,2025-03-03,7,11,24.1,6
U040,HR,2025-03-03,7,13,27.4,3
U041,Marketing,2025-03-03,13,6,30.2,4
U042,Marketing,2025-03-03,6,14,20.6,2
U043,HR,2025-03-03,4,9,22.2,1
U044,Engineering,2025-03-03,11,10,40.1,6
U045,Engineering,2025-03-03,3,12,34.7,1
U046,HR,2025-03-03,8,11,29.8,3
U047,Engineering,2025-03-03,7,12,34.5,3
U048,Engineering,2025-03-03,7,13,20.1,4
U049,Engineering,2025-03-03,6,9,11.9,2
U050,HR,2025-03-03,6,12,40.3,2
U051,Finance,2025-03-03,6,9,22.3,4
U052,HR,2025-03-03,4,10,45.1,2
U053,Marketing,2025-03-03,9,17,7.6,3
U054,Engineering,2025-03-03,7,17,24.4,2
U055,Engineering,2025-03-03,10,14,19.5,2
U056,Sales,2025-03-03,10,12,14.5,4
U057,Marketing,2025-03-03,14,17,13.0,4
U058,Marketing,2025-03-03,9,16,38.3,2
U059,Marketing,2025-03-03,14,10,44.5,4
U060,Engineering,2025-03-03,9,14,13.3,4
U061,Engineering,2025-03-03,7,9,37.1,2
U062,Marketing,2025-03-03,6,13,21.7,2
U063,Marketing,2025-03-03,9,16,32.1,2
U064,Engineering,2025-03-03,6,14,16.7,2
U065,Sales,2025-03-03,9,14,28.0,2
U066,Marketing,2025-03-03,5,18,59.5,2
U067,Engineering,2025-03-03,3,4,9.6,1
U068,Engineering,2025-03-03,7,7,18.9,3
U069,HR,2025-03-03,7,8,24.0,6
U070,Engineering,2025-03-03,2,14,46.1,0
U071,Engineering,2025-03-03,1,10,29.2,2
U072,Engineering,2025-03-03,4,8,12.2,1
U073,Marketing,2025-03-03,12,14,94.3,3
U074,Marketing,2025-03-03,6,13,28.8,4
U075,Sales,2025-03-03,6,15,12.7,2
U076,Engineering,2025-03-03,7,9,10.2,2
U077,Engineering,2025-03-03,3,11,20.7,1
U078,Engineering,2025-03-03,4,9,19.1,3
U079,Engineering,2025-03-03,5,15,17.1,3
U080,Sales,2025-03-03,4,15,15.5,1
U081,Sales,2025-03-03,7,13,37.9,3
U082,Sales,2025-03-03,7,24,19.9,2
U083,Marketing,2025-03-03,14,22,36.0,6
U084,Engineering,2025-03-03,6,12,12.1,2
U085,HR,2025-03-03,8,13,13.9,4
U086,Marketing,2025-03-03,9,20,18.4,5
U087,Sales,2025-03-03,14,13,27.1,4
U088,Engineering,2025-03-03,6,10,29.2,2
U089,Sales,2025-03-03,2,15,13.5,2
U090,Sales,2025-03-03,11,17,23.9,4
U091,Sales,2025-03-03,6,15,25.2,2
U092,Engineering,2025-03-03,1,18,16.3,1
U093,Engineering,2025-03-03,6,13,58.6,2
U094,Marketing,2025-03-03,3,15,23.5,1
U095,Finance,2025-03-03,6,11,10.9,4
U096,Sales,2025-03-03,9,17,10.7,3
U097,Engineering,2025-03-03,6,11,32.0,2
U098,Engineering,2025-03-03,6,11,34.6,2
U099,Sales,2025-03-03,8,17,10.7,2
U100,Finance,2025-03-03,6,15,45.1,2
U001,Engineering,2025-03-04,6,13,38.8,2
U002,Engineering,2025-03-04,5,12,32.9,1
U003,Engineering,2025-03-04,4,7,20.7,3
U004,Sales,2025-03-04,13,14,18.7,3
U005,Sales,2025-03-04,6,15,17.0,4
U006,Finance,2025-03-04,6,9,29.6,2
U007,Engineering,2025-03-04,5,11,39.2,3
U008,Sales,2025-03-04,8,14,10.4,3
U009,Marketing,2025-03-04,5,19,13.2,1
U010,Sales,2025-03-04,12,20,43.0,5
U011,HR,2025-03-04,3,8,20.7,5
U012,Finance,2025-03-04,13,16,51.8,5
U013,Sales,2025-03-04,10,18,21.7,6
U014,Sales,2025-03-04,13,14,13.1,3
U015,Sales,2025-03-04,10,17,31.7,2
U016,Engineering,2025-03-04,5,14,24.8,4
U017,HR,2025-03-04,7,12,20.3,4
U018,Sales,2025-03-04,13,16,37.1,3
U019,Sales,2025-03-04,7,16,18.0,3
U020,Engineering,2025-03-04,9,10,23.7,3
U021,Finance,2025-03-04,9,14,22.1,2
U022,Finance,2025-03-04,7,10,31.1,3
U023,Engineering,2025-03-04,6,15,29.9,2
U024,Finance,2025-03-04,4,12,27.4,1
U025,Marketing,2025-03-04,5,11,47.1,2
U026,Finance,2025-03-04,7,14,28.7,7
U027,Engineering,2025-03-04,8,11,16.5,3
U028,Engineering,2025-03-04,7,11,25.7,3
U029,Sales,2025-03-04,7,22,22.4,2
U030,Sales,2025-03-04,10,16,24.7,4
U031,Sales,2025-03-04,11,18,13.4,3
U032,HR,2025-03-04,4,9,11.1,1
U033,Engineering,2025-03-04,9,13,23.6,4
U034,Marketing,2025-03-04,7,13,29.2,3
U035,Finance,2025-03-04,9,16,16.9,3
U036,Engineering,2025-03-04,6,13,34.5,4
U037,Marketing,2025-03-04,12,12,22.3,4
U038,HR,2025-03-04,5,9,41.3,1
U039,Engineering,2025-03-04,5,15,16.2,2
U040,HR,2025-03-04,1,10,20.0,0
U041,Marketing,2025-03-04,5,13,27.6,1
U042,Marketing,2025-03-04,5,14,24.6,5
U043,HR,2025-03-04,3,15,42.4,4
U044,Engineering,2025-03-04,6,7,48.6,4
U045,Engineering,2025-03-04,3,13,54.8,3
U046,HR,2025-03-04,4,12,57.6,3
U047,Engineering,2025-03-04,3,11,10.7,1
U048,Engineering,2025-03-04,8,6,56.7,3
U049,Engineering,2025-03-04,5,13,27.6,3
U050,HR,2025-03-04,7,10,9.5,3
U051,Finance,2025-03-04,3,15,47.1,1
U052,HR,2025-03-04,5,15,17.2,4
U053,Marketing,2025-03-04,5,16,16.5,2
U054,Engineering,2025-03-04,7,12,17.1,2
U055,Engineering,2025-03-04,5,11,31.0,3
U056,Sales,2025-03-04,6,15,8.9,4
U057,Marketing,2025-03-04,0,9,31.2,2
U058,Marketing,2025-03-04,11,17,32.0,4
U059,Marketing,2025-03-04,10,12,45.1,4
U060,Engineering,2025-03-04,5,11,16.8,2
U061,Engineering,2025-03-04,7,17,23.4,6
U062,Marketing,2025-03-04,7,16,22.0,2
U063,Marketing,2025-03-04,11,13,14.7,3
U064,Engineering,2025-03-04,5,7,18.8,1
U065,Sales,2025-03-04,14,24,13.2,4
U066,Marketing,2025-03-04,9,22,14.3,3
U067,Engineering,2025-03-04,10,9,40.8,2
U068,Engineering,2025-03-04,5,15,20.8,2
U069,HR,2025-03-04,7,6,9.4,6
U070,Engineering,2025-03-04,4,7,20.4,1
U071,Engineering,2025-03-04,6,13,12.0,2
U072,Engineering,2025-03-04,10,14,16.8,6
U073,Marketing,2025-03-04,14,13,7.3,4
U074,Marketing,2025-03-04,11,15,17.5,3
U075,Sales,2025-03-04,11,16,19.4,4
U076,Engineering,2025-03-04,3,17,33.1,1
U077,Engineering,2025-03-04,6,11,47.5,2
U078,Engineering,2025-03-04,5,19,18.5,1
U079,Engineering,2025-03-04,4,11,48.9,3
U080,Sales,2025-03-04,10,16,14.8,4
U081,Sales,2025-03-04,8,8,16.8,2
U082,Sales,2025-03-04,9,9,21.3,5
U083,Marketing,2025-03-04,7,10,19.3,4
U084,Engineering,2025-03-04,6,16,26.4,2
U085,HR,2025-03-04,8,10,26.0,3
U086,Marketing,2025-03-04,8,15,19.0,2
U087,Sales,2025-03-04,5,11,15.7,1
U088,Engineering,2025-03-04,9,13,13.5,2
U089,Sales,2025-03-04,10,15,31.1,2
U090,Sales,2025-03-04,7,14,35.8,2
U091,Sales,2025-03-04,14,19,29.5,4
U092,Engineering,2025-03-04,7,16,22.8,4
U093,Engineering,2025-03-04,6,8,49.0,2
U094,Marketing,2025-03-04,7,12,35.8,2
U095,Finance,2025-03-04,9,17,15.0,4
U096,Sales,2025-03-04,12,18,28.5,4
U097,Engineering,2025-03-04,5,10,16.3,1
U098,Engineering,2025-03-04,7,8,19.0,5
U099,Sales,2025-03-04,10,14,8.5,4
U100,Finance,2025-03-04,6,17,60.8,2
U001,Engineering,2025-03-05,6,18,27.5,2
U002,Engineering,2025-03-05,6,6,37.3,2
U003,Engineering,2025-03-05,7,16,27.6,4
U004,Sales,2025-03-05,15,23,13.8,6
U005,Sales,2025-03-05,12,11,22.9,3
U006,Finance,2025-03-05,8,20,5.9,2
U007,Engineering,2025-03-05,7,7,34.3,3
U008,Sales,2025-03-05,6,13,16.9,2
U009,Marketing,2025-03-05,12,13,9.9,4
U010,Sales,2025-03-05,10,16,38.3,4
U011,HR,2025-03-05,3,9,41.2,2
U012,Finance,2025-03-05,2,8,15.3,0
U013,Sales,2025-03-05,14,18,22.7,6
U014,Sales,2025-03-05,10,15,18.8,4
U015,Sales,2025-03-05,10,18,22.3,2
U016,Engineering,2025-03-05,3,12,10.1,1
U017,HR,2025-03-05,5,9,29.3,3
U018,Sales,2025-03-05,5,17,18.7,2
U019,Sales,2025-03-05,8,18,17.6,3
U020,Engineering,2025-03-05,4,10,23.8,1
U021,Finance,2025-03-05,6,22,27.1,2
U022,Finance,2025-03-05,7,14,22.7,3
U023,Engineering,2025-03-05,5,16,15.3,2
U024,Finance,2025-03-05,9,12,30.5,2
U025,Marketing,2025-03-05,7,14,24.7,2
U026,Finance,2025-03-05,5,9,89.5,3
U027,Engineering,2025-03-05,4,8,27.7,2
U028,Engineering,2025-03-05,6,7,24.9,2
U029,Sales,2025-03-05,6,16,18.2,2
U030,Sales,2025-03-05,18,22,29.1,6
U031,Sales,2025-03-05,6,17,32.2,4
U032,HR,2025-03-05,5,15,21.0,2
U033,Engineering,2025-03-05,8,13,34.6,3
U034,Marketing,2025-03-05,10,9,40.6,2
U035,Finance,2025-03-05,7,16,13.3,2
U036,Engineering,2025-03-05,4,15,53.6,1
U037,Marketing,2025-03-05,7,15,9.8,4
U038,HR,2025-03-05,7,14,13.5,2
U039,Engineering,2025-03-05,11,14,33.6,4
U040,HR,2025-03-05,6,10,27.1,4
U041,Marketing,2025-03-05,6,11,21.5,4
U042,Marketing,2025-03-05,6,20,30.5,2
U043,HR,2025-03-05,4,5,28.2,2
U044,Engineering,2025-03-05,5,10,21.6,2
U045,Engineering,2025-03-05,5,12,31.5,2
U046,HR,2025-03-05,6,11,15.5,2
U047,Engineering,2025-03-05,8,15,22.3,2
U048,Engineering,2025-03-05,5,10,19.1,2
U049,Engineering,2025-03-05,2,8,56.6,2
U050,HR,2025-03-05,8,8,28.6,2
U051,Finance,2025-03-05,6,12,24.1,2
U052,HR,2025-03-05,6,9,17.9,4
U053,Marketing,2025-03-05,12,17,22.3,4
U054,Engineering,2025-03-05,8,8,30.7,2
U055,Engineering,2025-03-05,5,13,27.0,1
U056,Sales,2025-03-05,13,16,8.0,5
U057,Marketing,2025-03-05,7,8,57.8,4
U058,Marketing,2025-03-05,8,11,45.3,2
U059,Marketing,2025-03-05,6,18,34.5,2
U060,Engineering,2025-03-05,7,11,37.8,4
U061,Engineering,2025-03-05,7,13,12.4,2
U062,Marketing,2025-03-05,13,12,21.4,5
U063,Marketing,2025-03-05,12,18,17.2,3
U064,Engineering,2025-03-05,1,10,17.6,1
U065,Sales,2025-03-05,5,20,51.9,2
U066,Marketing,2025-03-05,11,10,30.0,4
U067,Engineering,2025-03-05,5,14,27.3,1
U068,Engineering,2025-03-05,5,9,16.5,5
U069,HR,2025-03-05,4,14,19.6,1
U070,Engineering,2025-03-05,8,12,15.4,4
U071,Engineering,2025-03-05,5,9,20.8,1
U072,Engineering,2025-03-05,6,10,31.6,4
U073,Marketing,2025-03-05,11,10,36.8,3
U074,Marketing,2025-03-05,7,15,35.8,2
U075,Sales,2025-03-05,10,24,32.8,4
U076,Engineering,2025-03-05,9,12,36.3,2
U077,Engineering,2025-03-05,11,9,24.9,4
U078,Engineering,2025-03-05,5,13,23.5,2
U079,Engineering,2025-03-05,4,11,34.6,2
U080,Sales,2025-03-05,17,21,14.2,6
U081,Sales,2025-03-05,7,13,10.1,3
U082,Sales,2025-03-05,19,21,35.7,6
U083,Marketing,2025-03-05,7,17,9.3,3
U084,Engineering,2025-03-05,4,9,35.5,2
U085,HR,2025-03-05,3,8,22.8,1
U086,Marketing,2025-03-05,9,20,24.0,3
U087,Sales,2025-03-05,9,16,15.9,3
U088,Engineering,2025-03-05,8,9,12.8,4
U089,Sales,2025-03-05,5,14,27.8,2
U090,Sales,2025-03-05,11,12,15.2,4
U091,Sales,2025-03-05,10,20,34.9,4
U092,Engineering,2025-03-05,6,10,18.3,2
U093,Engineering,2025-03-05,6,9,20.5,2
U094,Marketing,2025-03-05,15,20,31.3,6
U095,Finance,2025-03-05,5,12,39.7,1
U096,Sales,2025-03-05,11,14,18.0,6
U097,Engineering,2025-03-05,4,11,16.8,1
U098,Engineering,2025-03-05,6,13,17.7,2
U099,Sales,2025-03-05,12,11,8.9,3
U100,Finance,2025-03-05,8,13,38.6,2
U001,Engineering,2025-03-06,8,12,27.0,5
U002,Engineering,2025-03-06,8,18,8.6,2
U003,Engineering,2025-03-06,6,20,30.3,2
U004,Sales,2025-03-06,5,14,27.1,1
U005,Sales,2025-03-06,6,17,36.2,2
U006,Finance,2025-03-06,9,20,25.5,2
U007,Engineering,2025-03-06,5,14,32.8,2
U008,Sales,2025-03-06,10,20,24.1,4
U009,Marketing,2025-03-06,8,13,30.3,2
U010,Sales,2025-03-06,9,13,37.9,2
U011,HR,2025-03-06,3,6,12.2,2
U012,Finance,2025-03-06,10,17,47.3,2
U013,Sales,2025-03-06,10,25,38.5,4
U014,Sales,2025-03-06,6,9,12.6,2
U015,Sales,2025-03-06,8,20,39.2,4
U016,Engineering,2025-03-06,2,12,21.2,0
U017,HR,2025-03-06,3,15,20.9,3
U018,Sales,2025-03-06,11,12,95.8,3
